order_id,user_id,order_date,amount,age,city,channel
27412,63720,2026/7/12,290.18,19,深圳,APP
30597,18774,2026年3月18日,1827.25,39,成都,线下
38913,84078,2026/5/22,1385.87,60,上海,线上
44667,57671,2026-01-19,3066.07,27,杭州,线下
34672,12476,2026-04-13,365.34,36,武汉,小程序
12171,85049,2026年3月23日,4438.09,44,广州,线上
47131,73461,2026/2/4,383.00,22,上海,小程序
49017,40935,2026/3/12,1850.29,60,重庆,小程序
39351,63988,2026-04-17,3028.08,21,广州,小程序
23345,32656,2026-08-24,2582.87,55,西安,APP
25974,25348,2026/3/13,3224.88,49,杭州,APP
684,77430,2026/6/20,1778.76,46,北京,线上
12583,73942,2026年8月10日,2350.60,62,北京,小程序
23876,81981,2026/5/28,765.90,39,深圳,APP
32373,24651,2026/4/17,"49,191.6",53,深圳,小程序
7583,95752,2026-06-12,1752.90,29,重庆,线上
43412,99074,2026年5月15日,1541.64,23,重庆,
12329,21137,2026年2月4日,2352.46,50,杭州,APP
48437,58164,2026/6/2,4752.45,34,上海,APP
32689,61874,2026/7/23,916.24,62,杭州,APP
26178,15465,2026-04-03,2150.60,57,上海,线上
33347,32151,2026年7月5日,1214.17,59,北京,线上
18528,87931,2026-07-18,733.33,34,武汉,小程序
35328,76178,2026年2月25日,1997.47,25,深圳,线上
18031,74703,2026/7/23,890.64,33,深圳,小程序
41154,61937,2026-01-11,1489.82,21,西安,小程序
26705,90271,2026-08-08,2071.29,44,南京,APP
30858,93928,2026-06-02,1970.34,53,西安,线上
30155,76096,2026/5/16,3209.14,18,重庆,小程序
4158,66424,2026-08-07,1872.14,32,重庆,线下
36259,95339,2026-04-19,2034.58,31,上海,小程序
20392,62981,2026-08-04,4131.28,38,成都,线上
46307,20688,2026-08-27,398.91,19,成都,线下
11744,17310,2026年7月14日,4615.61,47,深圳,线上
6217,49922,2026年6月28日,777.15,45,广州,APP
33445,74091,2026-03-08,4287.89,23,南京,线上
41093,55556,2026/1/3,1962.66,35,成都,APP
36179,54432,2026年3月19日,3253.49,64,武汉,线上
21500,39280,2026年2月19日,3145.57,21,重庆,线上
8905,29778,2026-04-15,4796.88,47,深圳,线下
35095,33654,2026年7月22日,1686.04,55,西安,小程序
30100,12439,2026-03-26,2511.28,55,武汉,线下
10897,61355,2026-07-19,548.58,21,南京,小程序
42617,42922,2026/3/14,675.48,24,武汉,小程序
36204,99157,2026年2月7日,2748.33,63,重庆,APP
26266,11096,2026-01-03,3238.20,44,广州,小程序
5833,19255,2026-02-14,"83,612.2",37,武汉,APP
28663,98733,2026年8月23日,2178.69,20,广州,
33751,59790,2026-08-15,-131.71,32,成都,
15011,35584,2026-04-07,3688.01,56,北京,线上
41124,22182,2026-04-02,173.36,57,北京,APP
22670,48528,2026/5/20,305.88,45,广州,线上
24766,23448,2026-03-10,151.60,61,杭州,线下
9748,91546,2026-03-08,1075.44,40,北京,线上
45907,82624,2026/3/14,2808.55,30,上海,小程序
315,91703,2026-04-20,2570.37,63,深圳,小程序
49643,53883,2026-06-19,2467.16,63,重庆,线上
25230,80844,2026/4/10,4485.52,50,西安,线下
38361,64234,2026/5/16,3500.44,44,南京,小程序
11571,24812,2026/6/2,2869.59,30,上海,线下
43365,85100,2026/7/3,2465.95,54,武汉,小程序
23162,74421,2026年4月23日,"20,478.1",-6,杭州,线上
28294,55453,2026年3月16日,2112.70,44,广州,线下
101,59020,2026/2/8,3092.69,28,北京,线下
7842,51715,2026年4月2日,1804.12,21,广州,小程序
38757,69215,2026年3月22日,4119.75,44,成都,APP
24608,40527,2026-08-16,4296.71,20,南京,线上
6302,45132,2026年5月19日,477.48,54,杭州,小程序
25877,93774,2026年7月24日,1042.19,21,广州,线下
20605,13530,2026/3/6,2957.59,61,北京,小程序
22862,69190,2026-03-08,978.64,59,广州,APP
38978,64457,2026/6/28,4925.40,19,深圳,线上
37600,63008,2026年7月14日,1321.68,22,上海,小程序
3891,88414,2026-08-07,1094.99,19,上海,小程序
35186,85406,2026/7/24,4809.55,23,深圳,小程序
31846,66434,2026-07-05,"53,762.8",51,杭州,小程序
12807,47642,2026-04-24,3523.08,39,武汉,APP
40106,96652,2026/1/6,204.01,34,深圳,线上
44206,91793,2026年6月26日,492.90,32,北京,线下
45350,60100,2026/7/17,1547.72,48,西安,小程序
19416,65389,2026/3/3,3470.91,24,杭州,小程序
16183,77778,2026/2/13,210.69,39,成都,小程序
29703,47320,2026/1/6,303.94,65,杭州,APP
42960,50999,2026年4月27日,2925.71,22,南京,APP
12308,11298,2026/4/28,1659.22,48,武汉,线下
10630,16835,2026/7/3,3476.29,22,成都,线上
6344,15207,2026/8/25,3837.71,24,广州,APP
40854,71838,2026-07-06,2710.94,44,西安,APP
2977,59782,2026年8月5日,1316.26,55,深圳,小程序
46721,95875,2026-06-26,1722.80,22,成都,线下
38824,64522,2026年3月10日,1767.39,38,广州,APP
26659,29130,2026-07-26,"30,239.3",22,西安,线下
286,55923,2026/2/28,4781.57,43,成都,APP
44706,44058,2026-04-16,4926.62,60,南京,APP
42046,99525,2026/3/26,2290.37,54,成都,线下
31831,85052,2026/3/5,1970.34,54,重庆,线上
2213,49469,2026-05-11,2121.57,48,重庆,小程序
18803,97512,2026/2/17,"3,321.5",47,重庆,小程序
32221,36797,2026-01-04,848.04,41,成都,小程序
40296,64582,2026/1/20,"40,187.2",21,上海,APP
18261,79907,2026-06-27,3721.77,25,杭州,小程序
38189,68285,2026/1/23,2803.19,37,杭州,线上
31805,43040,2026/6/21,3293.62,64,武汉,线上
7135,33283,2026年6月23日,3376.54,18,南京,小程序
48066,60917,2026年2月26日,4623.19,40,上海,APP
5308,98194,2026年7月1日,4178.66,48,成都,线上
23820,17741,2026/8/24,926.16,58,南京,线上
25948,70404,2026/3/2,1986.42,57,成都,小程序
42074,13994,2026-06-27,141.76,50,广州,线上
19502,76381,2026-06-22,1105.52,32,北京,APP
48498,52313,2026年3月13日,4604.30,45,广州,APP
22124,36975,2026年4月13日,4048.53,132,广州,线下
30487,88121,2026年8月25日,4305.94,36,成都,线上
19547,14214,2026/7/17,1509.68,61,重庆,小程序
31950,54868,2026-04-24,4077.63,19,深圳,
26540,45697,2026-04-17,"88,136.7",23,重庆,线上
37692,33646,2026-06-07,2912.60,50,广州,线上
45974,21440,2026-08-22,184.09,60,重庆,APP
7039,92635,2026年3月1日,719.22,127,南京,小程序
30928,57621,2026-05-04,2177.95,28,杭州,APP
38160,65574,2026年3月21日,1249.97,62,南京,小程序
19364,52830,2026/1/4,3669.63,42,北京,小程序
35860,39812,2026/8/6,4120.90,61,上海,线上
2299,52464,2026年8月6日,708.98,43,重庆,线上
20043,15457,2026/3/9,3221.97,22,深圳,小程序
40658,52457,2026-02-23,2140.66,51,上海,APP
35968,79121,2026年7月1日,2066.13,52,上海,小程序
29721,38624,2026-04-22,4754.06,54,成都,线上
39278,52037,2026年1月27日,3043.04,23,广州,线上
22690,81154,2026/5/13,3763.79,51,重庆,APP
313,43765,2026/2/8,1573.06,20,重庆,线下
38476,27990,2026年3月28日,1187.23,51,广州,线下
25345,35751,2026年1月12日,2951.50,59,广州,小程序
23236,73802,2026年5月3日,1231.33,63,重庆,线下
26018,89046,2026/8/13,-69.04,28,重庆,小程序
45897,50384,2026/6/27,2193.45,44,深圳,APP
14930,78621,2026年2月24日,4810.50,47,成都,小程序
37428,13442,2026-07-05,4574.89,35,北京,线上
682,99621,2026-03-11,468.18,58,西安,小程序
22635,47006,2026-05-22,374.83,64,广州,线下
17233,90118,2026年3月9日,2722.38,47,成都,小程序
6907,63385,2026-03-15,4777.14,34,杭州,
35244,25695,2026年1月26日,3122.31,25,北京,线上
10965,95735,2026年3月23日,4440.92,49,南京,线上
37883,73382,2026/7/14,3367.14,51,成都,线上
7260,94270,2026年8月15日,328.10,54,杭州,线上
25085,16871,2026-07-21,87.81,45,重庆,小程序
42066,93800,2026-03-17,378.21,55,上海,线下
11847,50904,2026-07-21,3312.71,54,西安,小程序
21591,61887,2026年7月1日,3170.30,27,重庆,线上
32843,95022,2026-08-21,4802.91,59,深圳,小程序
10902,14416,2026年7月9日,"52,234.2",36,重庆,线上
24857,38953,2026-04-06,1905.50,22,深圳,线下
2550,58199,2026/6/4,1447.82,20,武汉,小程序
32187,89689,2026/7/3,3657.45,50,成都,线下
7850,31953,2026-03-06,3087.83,33,武汉,APP
44672,72835,2026年5月25日,164.12,36,南京,
6835,86720,2026/3/28,4329.14,25,深圳,线上
37702,15588,2026年7月19日,3276.13,18,上海,线下
1999,45986,2026年4月14日,2272.13,27,西安,线上
31365,14346,2026年8月4日,1744.82,51,南京,线下
26709,25186,2026-04-16,427.58,45,杭州,线下
16965,33729,2026年5月25日,1305.28,28,武汉,线上
41330,29530,2026/3/14,2597.33,65,上海,线下
42726,33300,2026-04-17,1246.87,30,西安,线下
44011,13167,2026/7/17,2906.15,20,成都,
3501,88163,2026/5/16,247.71,22,广州,APP
1068,86691,2026-05-26,3200.27,54,重庆,线下
44610,41583,2026年1月18日,4124.73,50,上海,APP
49554,77644,2026/4/26,"22,331.0",40,杭州,小程序
43888,65385,2026/2/4,1773.03,20,深圳,线下
35787,99766,2026年8月23日,4710.06,21,武汉,小程序
3746,67289,2026年1月21日,82.04,57,西安,线下
10924,33780,2026/5/26,4993.57,53,武汉,
23500,10537,2026/4/28,3864.76,29,重庆,APP
36665,27064,2026-01-06,1519.78,42,南京,APP
12429,50137,2026-05-16,637.29,40,杭州,线上
21833,81021,2026/5/17,2820.56,27,北京,线下
29152,95950,2026年1月6日,968.55,62,上海,
14783,40203,2026/2/8,4301.55,21,成都,线下
19749,88898,2026年8月18日,"29,236.9",37,重庆,小程序
5539,55488,2026/4/26,3441.54,61,上海,线上
32526,53161,2026-01-04,2037.30,54,西安,APP
6087,70851,2026-05-28,3355.19,61,杭州,APP
2217,83807,2026-03-11,180.67,22,上海,APP
41262,66167,2026-03-03,3015.68,51,广州,
34940,12764,2026-05-21,3650.01,29,深圳,线上
16993,67703,2026年6月10日,2135.02,57,成都,线上
25568,21256,2026-03-08,4948.26,42,成都,线上
28488,20020,2026/4/11,403.67,27,上海,线上
46474,19482,2026-08-20,3500.00,30,武汉,小程序
33291,67667,2026-06-02,673.71,48,深圳,线下
1602,10975,2026-03-09,3046.80,22,重庆,线上
18711,91997,2026-07-12,3253.98,54,广州,线上
19936,57094,2026-08-19,2773.02,58,深圳,小程序
30292,29573,2026年3月28日,4721.35,49,广州,小程序
48273,30570,2026/3/7,824.06,65,武汉,APP
14720,85839,2026年7月5日,768.74,62,西安,线上
21462,69199,2026-06-16,1176.60,51,上海,APP
11791,71686,2026-01-18,2742.54,45,北京,APP
20113,97529,2026-05-22,1536.69,21,上海,小程序
18215,97355,2026-01-24,210.72,41,武汉,APP
14264,85903,2026年7月6日,4559.41,54,成都,小程序
34771,58252,2026-02-03,307.48,52,深圳,APP
2095,36638,2026/8/3,2301.69,25,重庆,APP
39315,21312,2026/2/8,3029.57,46,北京,线上
3079,28054,2026年1月3日,4955.08,22,重庆,线上
27193,43658,2026-07-17,-612.02,39,南京,线上
35433,63954,2026/8/11,3888.97,47,西安,APP
5398,92614,2026/7/4,"56,934.3",57,成都,线上
29788,83280,2026/8/10,847.14,55,上海,APP
34009,59264,2026年2月23日,587.33,63,北京,线上
9290,36584,2026年3月17日,778.53,51,广州,小程序
7970,94310,2026年3月20日,3395.87,58,武汉,线上
19934,75097,2026年8月24日,3087.13,39,深圳,线上
28988,60314,2026年8月11日,4317.80,52,广州,APP
14531,87428,2026年5月24日,693.31,47,杭州,线下
41173,63893,2026-02-07,3612.95,25,南京,线上
9770,74164,2026/3/25,3696.68,59,成都,APP
783,78641,2026/3/15,"70,276.7",19,上海,APP
36241,40600,2026年1月18日,2037.53,55,上海,APP
32434,72769,2026/6/22,4581.81,31,南京,线上
34328,40562,2026年8月2日,2705.91,59,西安,线下
40040,32839,2026-02-23,4369.43,52,南京,线下
41825,72936,2026年2月9日,3318.99,51,西安,小程序
28049,34602,2026年1月28日,424.32,58,杭州,小程序
17413,21804,2026-08-13,"92,313.7",55,杭州,小程序
5658,36743,2026/2/25,986.23,40,南京,线下
34131,47054,2026-05-11,4025.44,41,成都,线下
36712,31513,2026/7/20,4517.56,39,深圳,线上
11821,57276,2026/2/3,3249.83,38,重庆,线上
22547,72165,2026年1月15日,623.54,58,重庆,线下
12809,23612,2026-03-07,2822.45,52,南京,线上
36302,81513,2026/3/11,3526.55,59,重庆,线下
3099,14977,2026-01-11,1801.17,23,北京,线上
28696,77506,2026年7月19日,283.39,54,广州,
35522,86139,2026-02-27,3458.19,63,重庆,小程序
32499,37073,2026-08-22,4832.37,26,西安,线下
17261,84448,2026年8月11日,2333.46,37,成都,线下
44174,41833,2026年5月21日,555.21,43,杭州,线上
29925,26162,2026年1月27日,197.36,19,重庆,APP
39736,77094,2026/3/20,2844.74,62,成都,小程序
19374,55302,2026/2/13,2514.12,63,深圳,线下
20402,55558,2026/1/13,1703.75,18,深圳,小程序
36983,86796,2026/7/14,259.00,43,深圳,线下
28045,59377,2026年4月15日,3163.71,41,杭州,线上
24686,68852,2026年6月9日,"12,748.7",48,南京,小程序
37863,34268,2026年3月8日,2054.47,18,南京,APP
38602,32960,2026-02-06,"3,180.0",137,西安,线下
33639,27489,2026-07-14,3402.56,49,杭州,APP
23128,47232,2026-07-19,4407.30,59,武汉,线下
15348,10671,2026-01-17,2253.44,36,北京,APP
11655,43650,2026年1月10日,4669.86,60,杭州,线上
32864,33417,2026年7月11日,2490.63,58,北京,线下
6741,58402,2026/1/10,825.41,45,成都,APP
37302,53177,2026-02-09,991.35,52,上海,APP
2384,69662,2026/1/24,3968.80,24,成都,线下
16619,71830,2026/4/6,4808.42,59,杭州,线上
47765,50695,2026/3/28,4293.44,53,成都,小程序
14643,91790,2026-04-09,2885.67,39,北京,小程序
2912,45458,2026/2/3,379.17,41,深圳,线下
49768,81487,2026/7/1,195.54,46,上海,
7154,78408,2026-01-07,2803.78,65,上海,线下
25400,79082,2026年7月16日,931.12,40,深圳,线下
18307,35721,2026-06-06,1697.76,42,上海,线上
43883,68253,2026-08-22,402.99,36,南京,线上
13248,53319,2026-06-25,1268.38,53,北京,线下
23588,35702,2026年8月9日,3216.00,34,成都,APP
16973,21134,2026年2月2日,2116.51,64,上海,线上
32423,44458,2026-07-06,-724.17,25,武汉,线下
28849,49102,2026年3月26日,1901.14,24,上海,APP
27232,17127,2026/5/18,"26,416.9",27,重庆,小程序
14637,42977,2026/8/3,4045.91,40,西安,线上
7025,99951,2026-02-09,2702.82,57,上海,小程序
20570,23152,2026/5/9,3215.05,24,武汉,小程序
27527,71575,2026/8/11,701.92,65,北京,线上
2715,73001,2026年6月20日,3636.16,58,成都,APP
38571,33959,2026-07-11,2407.80,58,武汉,线上
20562,93778,2026/1/5,488.69,60,广州,线下
46949,57149,2026-04-27,898.45,144,北京,线上
33062,93861,2026-07-10,2273.62,43,成都,小程序
36481,71405,2026/7/18,3284.74,34,西安,小程序
42917,11102,2026年1月13日,2061.73,65,上海,线上
631,37144,2026-05-28,4969.73,40,杭州,小程序
5872,28864,2026年2月11日,849.74,36,南京,线上
39784,70966,2026/5/8,418.73,49,杭州,APP
22499,46505,2026年3月20日,3982.38,58,北京,小程序
12579,43719,2026-02-16,986.86,57,西安,线上
48139,34755,2026/7/5,291.65,61,广州,小程序
45343,15806,2026年7月2日,-71.65,27,武汉,线上
23899,40503,2026/4/24,4208.11,47,南京,APP
40601,37925,2026-04-06,4886.29,43,重庆,APP
21703,49357,2026年5月25日,2518.06,39,北京,线下
4617,31924,2026年1月23日,66.38,58,北京,线上
8767,97309,2026/3/9,3940.85,18,重庆,线下
5256,97137,2026/4/26,1514.42,47,北京,线下
19686,29918,2026-06-23,1000.04,52,深圳,线下
6557,99161,2026/8/12,3915.25,20,西安,线上
2675,57410,2026-07-18,"40,074.4",30,上海,线下
43228,29966,2026年7月12日,1053.81,42,武汉,小程序
41833,17483,2026年8月7日,"49,742.7",31,杭州,APP
45335,82403,2026-05-13,4732.05,65,北京,APP
32677,22833,2026/5/22,4326.38,44,上海,线下
41372,20073,2026/7/9,1890.80,53,广州,小程序
38399,76399,2026-02-17,3468.94,28,北京,小程序
9668,18176,2026/3/21,2058.66,47,杭州,线下
23936,60310,2026年1月20日,1624.83,23,北京,线上
10138,55168,2026/5/25,3631.27,46,上海,线下
37781,67238,2026/8/18,"41,816.6",46,重庆,小程序
20496,87278,2026/5/12,4403.14,49,杭州,线下
46029,86201,2026-01-10,2696.54,54,深圳,线上
403,76137,2026/5/26,1726.47,50,广州,小程序
43749,13392,2026-05-24,1471.33,22,广州,APP
15526,61486,2026年1月5日,4858.38,33,南京,线下
32982,18392,2026-02-13,1801.85,42,成都,小程序
6213,98203,2026年1月27日,2332.08,49,重庆,小程序
39211,66414,2026年5月4日,3807.69,52,武汉,小程序
8257,88185,2026-03-11,3045.85,49,上海,小程序
9636,85983,2026-02-16,3176.04,45,西安,小程序
49478,73377,2026年8月7日,3202.44,36,上海,线上
5428,65103,2026/4/8,3191.74,49,上海,线下
14952,53069,2026年4月21日,3597.98,61,成都,线上
34179,39576,2026年7月28日,1153.64,55,成都,小程序
42936,22705,2026年6月25日,1560.81,28,成都,APP
49649,92121,2026-08-24,590.89,65,西安,线上
41921,38215,2026-08-19,3822.60,24,深圳,线下
40719,55101,2026年1月20日,3895.83,61,深圳,APP
43839,86029,2026-07-01,4351.83,45,上海,线下
11060,57967,2026/7/4,592.47,48,西安,小程序
44534,48168,2026年7月11日,4726.52,47,深圳,小程序
1357,96475,2026年7月7日,3692.49,60,深圳,线下
28681,19136,2026/3/22,2986.77,28,广州,线下
223,37745,2026年5月6日,4839.13,31,深圳,APP
1181,25453,2026/6/19,1578.35,21,北京,线下
40524,50213,2026-06-22,2646.69,39,深圳,小程序
19438,15746,2026-08-11,1682.68,19,北京,小程序
46890,30788,2026/8/13,403.60,48,上海,小程序
33288,85176,2026-01-10,4345.74,40,广州,线上
1774,54364,2026/1/1,25.94,32,南京,APP
49329,14545,2026/7/1,4777.99,30,上海,线下
22483,84522,2026年6月14日,4423.28,50,武汉,线上
23658,77326,2026年1月18日,3456.42,46,杭州,线上
2263,28506,2026/3/11,3623.77,23,上海,小程序
9415,96178,2026/8/4,4388.57,45,杭州,线上
14488,77743,2026年5月15日,2734.29,52,南京,小程序
19580,87673,2026/6/16,4404.15,61,深圳,线下
35211,85778,2026-07-27,715.15,29,杭州,APP
12983,67081,2026年4月25日,4051.65,18,成都,小程序
28930,41493,2026-07-07,278.41,45,上海,APP
26402,69538,2026/6/17,847.70,61,成都,线下
45244,24383,2026年4月17日,2955.37,57,重庆,APP
39294,21666,2026/5/25,4984.22,47,成都,APP
41835,73947,2026/5/24,41.89,53,南京,小程序
32056,84857,2026/1/1,4421.71,39,杭州,小程序
47937,39669,2026/2/9,1015.03,43,上海,APP
39146,40248,2026-05-24,1354.32,48,广州,APP
23812,39530,2026/4/25,608.85,55,杭州,APP
9203,77827,2026年5月8日,3808.85,18,深圳,小程序
45525,34802,2026年7月26日,2369.11,62,重庆,线下
22113,12028,2026年8月14日,1484.75,36,深圳,APP
35337,53352,2026-06-02,2446.92,36,深圳,APP
3782,28325,2026年6月27日,2638.82,38,广州,
26570,13571,2026-06-09,1619.15,37,南京,APP
14657,23907,2026/3/19,2696.59,39,西安,小程序
34882,60027,2026年5月18日,3063.69,52,重庆,APP
12105,24949,2026年6月11日,1854.86,18,武汉,小程序
48001,14398,2026/6/14,3535.89,38,重庆,APP
11405,39478,2026-01-05,492.04,37,杭州,线上
12089,17482,2026年3月16日,4930.59,36,杭州,APP
23461,32625,2026年2月7日,287.51,30,深圳,线上
36781,20796,2026-02-13,2046.07,33,广州,线上
19148,24151,2026/4/28,1666.03,51,上海,线下
12294,63100,2026/7/11,2246.83,56,广州,小程序
30950,16586,2026年5月14日,1616.85,23,重庆,
42129,13660,2026/4/20,1930.47,33,西安,线上
19445,27809,2026年4月27日,-176.81,61,杭州,线上
146,77070,2026-02-04,1783.82,29,深圳,
21841,18417,2026-05-23,4712.15,23,成都,线下
19760,77136,2026-03-06,4929.26,43,武汉,线下
17580,72387,2026/2/6,2795.38,44,北京,小程序
35653,49769,2026年1月17日,1287.07,47,西安,
20122,33781,2026年1月11日,184.61,28,上海,APP
40515,83508,2026-06-19,2528.15,65,杭州,线下
27775,29832,2026/1/17,"1,282.6",18,南京,APP
6345,53747,2026-06-06,2923.37,29,武汉,
3726,71135,2026/4/1,3408.94,51,深圳,APP
9540,27909,2026-03-02,438.22,24,深圳,APP
45972,36447,2026年3月11日,621.15,43,深圳,线下
27940,40089,2026年4月20日,882.59,32,北京,线上
48743,23742,2026-08-23,3393.57,32,上海,小程序
43297,99220,2026-01-13,3448.93,59,南京,线下
27124,98754,2026/6/18,2917.49,43,上海,小程序
7362,89829,2026/2/22,3364.60,40,北京,线上
27668,35341,2026-07-24,3029.56,44,南京,线上
41828,85927,2026/2/21,2045.79,61,重庆,线上
30068,45607,2026年8月5日,86.73,36,西安,线下
40693,15817,2026年2月20日,3215.34,50,南京,线上
19805,25130,2026-04-21,1272.11,64,广州,小程序
20587,83730,2026-06-02,2195.25,47,广州,APP
47870,26348,2026/1/1,3367.66,54,武汉,小程序
18346,82292,2026-06-15,"28,155.0",61,重庆,APP
25651,41890,2026-05-03,325.37,63,西安,APP
17819,68977,2026-05-18,795.10,53,深圳,小程序
12497,63128,2026-03-26,394.77,39,武汉,APP
47255,83250,2026/6/2,2622.03,38,成都,线上
11314,47725,2026/2/3,"7,327.0",59,重庆,APP
8410,21038,2026-06-05,"94,779.4",39,重庆,线下
707,19045,2026年7月27日,"71,728.6",45,杭州,小程序
23388,33141,2026年3月8日,4673.38,47,西安,线上
5971,53082,2026/5/24,4406.10,37,北京,线上
11677,78134,2026/5/19,3312.64,24,上海,APP
15892,91320,2026-02-12,2916.14,45,杭州,线下
1603,65729,2026年1月7日,3932.82,27,西安,APP
8043,72925,2026-08-11,1647.99,50,南京,小程序
718,93106,2026-05-28,3317.45,48,杭州,APP
15623,91839,2026/5/5,3714.14,55,上海,线下
42243,78036,2026年7月17日,2279.75,44,武汉,线下
17651,68471,2026-05-28,"65,235.0",50,西安,小程序
10221,37962,2026年1月26日,3485.93,28,重庆,线下
976,30348,2026年7月15日,4117.11,18,成都,APP
34598,59024,2026/6/6,702.35,43,上海,APP
36119,18243,2026-03-21,-518.33,65,南京,线下
42030,83403,2026-04-12,4766.15,40,重庆,线上
14158,17561,2026-05-02,87.39,41,武汉,线上
23763,49551,2026/4/1,57.30,63,武汉,小程序
13246,16013,2026/3/14,3363.48,61,杭州,线下
42844,82044,2026/1/15,3317.39,18,杭州,线上
26770,17413,2026-07-16,2171.89,58,武汉,线下
28256,46479,2026-07-27,26.64,27,深圳,小程序
998,49141,2026/8/24,3705.85,30,广州,线上
13848,39077,2026年1月19日,4261.76,40,广州,小程序
27031,68854,2026/7/17,3534.33,41,武汉,线上
16038,82523,2026/6/9,2165.79,27,重庆,线上
5445,35093,2026年5月17日,1743.45,64,南京,线下
40901,30744,2026年3月13日,3641.83,62,西安,APP
12203,97186,2026/5/1,2490.40,35,武汉,小程序
9073,94728,2026年7月11日,1911.16,52,重庆,线上
25942,27695,2026/2/3,1950.76,64,重庆,线下
48175,78326,2026年3月20日,1350.29,62,杭州,小程序
302,38159,2026/6/22,170.73,33,杭州,
30776,10356,2026-07-08,2538.10,64,西安,线下
2448,13408,2026/4/9,4710.51,41,杭州,小程序
2114,75388,2026年7月21日,4011.84,65,北京,APP
11475,97344,2026/7/5,980.98,25,深圳,
46582,70191,2026/1/1,509.29,23,北京,APP
46337,85542,2026/1/16,"95,453.1",18,北京,线下
2670,52737,2026年8月6日,1371.58,54,成都,线上
7563,78459,2026年4月2日,4794.25,38,武汉,小程序
15114,60769,2026-08-20,3411.61,37,广州,线下
13080,88315,2026/6/24,2662.00,37,西安,小程序
26814,96251,2026年3月15日,1717.55,59,成都,线下
23443,29147,2026/3/27,4254.06,32,成都,小程序
2989,21697,2026-01-25,2420.84,25,上海,小程序
10871,20066,2026-06-10,1914.61,55,重庆,小程序
8784,12254,2026/8/2,4432.75,52,成都,线上
36963,70311,2026-04-21,2347.16,18,杭州,
43989,41417,2026/3/17,2006.79,19,杭州,
15590,90385,2026-08-28,84.96,23,深圳,APP
37211,58223,2026-06-22,4526.10,37,武汉,线上
2408,95935,2026/3/1,1189.83,35,成都,线下
844,23566,2026年7月13日,884.59,61,西安,小程序
14724,35094,2026年2月28日,4199.36,38,广州,线上
33670,37570,2026/5/20,2139.91,43,武汉,线下
44568,98533,2026/2/1,1096.48,56,西安,APP
18320,41060,2026年4月11日,3297.81,26,武汉,线下
36277,81687,2026-04-07,4295.53,22,上海,线下
3599,93326,2026年2月16日,3751.49,30,北京,线下
36030,38519,2026-02-04,2608.62,26,广州,
48507,43188,2026/4/15,1764.88,65,杭州,APP
21265,89654,2026年2月14日,473.76,20,上海,线上
45468,44957,2026-07-07,"2,788.4",30,成都,线下
25299,81264,2026年1月17日,1776.44,65,上海,APP
16340,18328,2026/4/28,1078.02,18,武汉,小程序
20013,19526,2026年5月5日,3160.43,35,广州,线下
47247,37295,2026-05-28,305.76,50,广州,APP
31217,47388,2026年3月13日,2633.10,44,杭州,线上
40523,25534,2026-07-23,4348.87,30,杭州,线上
32228,92444,2026/5/16,4243.46,54,武汉,APP
5421,72557,2026/1/26,-606.57,61,杭州,线上
25223,73951,2026/4/18,697.24,51,南京,小程序
22423,46094,2026/5/20,4411.26,43,北京,APP
34035,24578,2026年4月10日,1792.79,42,北京,线上
49021,63779,2026/1/17,3011.87,52,广州,线上
31178,44123,2026-03-28,1189.47,37,广州,
14325,73991,2026年6月13日,1820.60,42,杭州,线下
5766,57829,2026/4/7,4141.54,37,广州,APP
411,17886,2026年5月8日,1671.24,41,杭州,小程序
22212,77303,2026/4/12,200.70,54,武汉,线下
7382,58544,2026年1月21日,4357.66,55,上海,小程序
8626,77078,2026/6/10,821.43,20,重庆,线上
36713,28469,2026/3/16,2317.69,58,广州,小程序
17191,19464,2026/5/19,3487.78,21,南京,APP
43134,10652,2026年1月17日,2973.25,20,重庆,线上
19616,90309,2026/2/1,1129.33,54,上海,线下
31752,21398,2026年1月23日,1734.74,18,西安,小程序
8982,71611,2026年4月20日,4225.49,42,深圳,APP
8580,52635,2026-06-22,2995.78,40,广州,线上
27125,15284,2026-02-07,3180.22,63,上海,APP
21152,50873,2026年7月12日,2952.94,24,杭州,线下
20788,47055,2026年6月15日,4428.98,40,杭州,小程序
15648,24399,2026/1/14,-189.17,62,南京,APP
21973,16942,2026年2月8日,680.92,41,成都,线下
27305,92127,2026年1月4日,3539.21,55,西安,线上
20263,66255,2026-08-19,3897.71,33,上海,线上
17860,55195,2026/8/16,192.77,39,西安,线下
4107,16897,2026/6/6,3111.78,21,成都,
5572,53721,2026年3月23日,4314.36,31,北京,线下
4706,34208,2026年4月23日,2500.93,25,深圳,线上
33956,55175,2026年2月21日,630.41,44,武汉,线下
44418,25930,2026-04-09,3984.98,65,广州,线上
3350,73289,2026-06-14,590.31,33,南京,
18412,10003,2026年1月18日,4795.19,35,杭州,小程序
36263,74442,2026/1/22,3811.08,49,西安,线下
29263,80374,2026/8/5,971.69,56,西安,APP
19164,16087,2026年8月6日,4667.25,59,成都,线下
7724,59961,2026年1月21日,3354.91,37,深圳,APP
5415,56976,2026年1月26日,63.47,18,重庆,APP
1432,35404,2026-06-20,3184.74,55,北京,小程序
23678,27476,2026-06-06,-34.68,46,杭州,小程序
31574,83117,2026-05-17,1826.63,62,北京,APP
809,76228,2026-08-27,111.98,34,深圳,线上
23562,32104,2026年5月11日,1606.60,54,成都,小程序
